lat,lng,sat,vel,alt,day,mth,hor,min,alx,aly,hdn,tmp,hum,vwind,rwd,sailPos,bat,panel,time
-12.133993,-76.979904,5,0.24,9.00,7,8,21,10,5.41,3.66,25.77,25.6,69.7,?,-76,168.0,12.05,0.10,16.048770666122437
-12.133993,-76.979904,5,0.24,9.00,7,8,21,10,5.75,4.52,25.95,25.6,69.7,?,-46,211.0,11.98,0.09,16.88249373435974
-12.133993,-76.979904,5,0.28,9.00,7,8,21,10,5.67,4.23,27.25,25.5,69.7,?,-65,209.0,11.95,0.09,18.839016675949097
-12.133993,-76.979904,6,0.28,139.40,7,8,21,10,5.46,4.17,27.41,25.5,69.7,?,-50,210.0,11.95,0.09,19.87304401397705
-12.133992,-76.979904,6,0.48,139.40,7,8,21,10,5.56,3.78,26.98,25.5,69.7,?,-54,211.0,11.96,0.12,20.82273006439209
-12.133992,-76.979904,6,0.48,139.40,7,8,21,10,5.57,4.16,26.18,25.5,69.7,?,-56,167.0,12.02,0.09,21.054455757141113
-12.133989,-76.979904,6,0.59,139.40,7,8,21,10,5.47,4.26,27.59,25.5,69.7,?,-63,208.0,11.95,0.09,22.82073163986206
-12.133989,-76.979904,6,0.59,139.40,7,8,21,10,5.88,3.93,27.30,25.5,69.7,?,-64,168.0,12.05,0.09,23.124136447906494
-12.133986,-76.979911,6,0.19,139.40,7,8,21,10,6.13,4.31,26.99,25.6,69.7,?,-64,210.0,11.99,0.04,24.818415880203247
-12.133986,-76.979911,6,0.19,139.40,7,8,21,10,5.59,4.08,26.58,25.6,69.7,?,-62,167.0,11.99,0.07,25.04616069793701
-12.133986,-76.979911,6,0.19,139.40,7,8,21,10,5.45,4.07,26.09,25.6,69.7,?,-48,211.0,12.02,0.07,25.86699080467224
-12.133983,-76.979911,6,0.87,139.40,7,8,21,10,5.14,4.53,25.71,25.6,69.7,?,-34,210.0,12.02,0.12,26.822641611099243
-12.133983,-76.979911,6,0.87,139.40,7,8,21,10,6.18,3.86,25.48,25.6,69.7,?,-36,168.0,11.95,0.07,27.04868984222412
-12.133980,-76.979911,6,0.67,139.40,7,8,21,10,5.56,3.85,25.01,25.6,69.6,?,-51,210.0,12.05,0.07,28.816574573516846
-12.133980,-76.979911,6,0.67,139.40,7,8,21,10,5.76,4.48,25.47,25.6,69.6,?,-50,167.0,11.95,0.12,29.05841326713562
-12.133980,-76.979911,6,0.67,139.40,7,8,21,10,5.49,4.10,25.74,25.6,69.7,?,-54,210.0,11.96,0.09,29.862834692001343
-12.133980,-76.979911,6,0.67,139.40,7,8,21,10,5.29,4.06,26.62,25.6,69.7,?,-56,166.0,11.96,0.09,30.084372997283936
-12.133976,-76.979911,6,0.07,139.40,7,8,21,10,5.61,3.84,26.23,25.6,69.7,?,-59,210.0,11.92,0.10,30.821033477783203
-12.133976,-76.979911,6,0.07,139.40,7,8,21,10,5.49,3.91,24.92,25.6,69.7,?,-57,167.0,11.98,0.06,31.045706748962402
-12.133972,-76.979919,6,0.11,139.40,7,8,21,10,5.30,3.57,25.74,25.6,69.7,?,-9,211.0,12.04,0.12,32.955615520477295
-12.133972,-76.979919,6,0.11,139.40,7,8,21,10,5.66,4.13,25.48,25.6,69.7,?,0,167.0,11.92,0.07,33.72565531730652
-12.133972,-76.979919,6,0.11,139.40,7,8,21,10,5.71,4.39,26.03,25.6,69.7,?,1,212.0,11.92,0.07,33.871057987213135
-12.133972,-76.979919,6,0.11,139.40,7,8,21,10,5.87,4.07,25.40,25.6,69.7,?,3,166.0,11.99,0.07,34.25903010368347
-12.133967,-76.979919,6,0.13,139.40,7,8,21,10,5.71,4.34,26.98,25.6,69.7,?,7,209.0,11.98,0.09,34.8268985748291
-12.133967,-76.979919,6,0.13,139.40,7,8,21,10,5.36,3.91,27.57,25.6,69.7,?,8,169.0,12.05,0.06,35.07971262931824
-12.133960,-76.979919,6,0.59,139.40,7,8,21,10,5.42,4.32,26.58,25.6,69.7,?,24,209.0,11.95,0.09,36.82044506072998
-12.133960,-76.979919,6,0.59,139.40,7,8,21,10,5.26,3.96,26.15,25.6,69.7,?,23,168.0,12.02,0.06,37.060322523117065
-12.133944,-76.979927,6,0.09,139.40,7,8,21,10,5.67,3.97,26.35,25.6,69.6,?,14,209.0,11.95,0.13,38.820613622665405
-12.133944,-76.979927,6,0.09,139.40,7,8,21,10,5.64,3.81,27.30,25.6,69.6,?,13,166.0,12.04,0.09,39.04680895805359
-12.133930,-76.979927,6,0.30,139.40,7,8,21,10,5.66,4.02,26.29,25.6,69.7,?,-28,210.0,11.86,0.09,40.818413734436035
-12.133930,-76.979927,6,0.30,139.40,7,8,21,10,5.96,3.78,26.91,25.6,69.7,?,-37,167.0,11.98,0.09,41.08337616920471
-12.133930,-76.979927,6,0.30,139.40,7,8,21,10,5.82,3.86,26.00,25.6,69.7,?,-82,211.0,11.99,0.07,41.872671365737915
-12.133914,-76.979934,6,0.11,139.40,7,8,21,10,5.68,4.15,25.95,25.6,69.7,?,-120,210.0,11.99,0.09,42.834330797195435
-12.133914,-76.979934,6,0.11,139.40,7,8,21,10,5.45,4.15,27.47,25.6,69.7,?,-118,166.0,11.94,0.07,43.118109464645386
-12.133901,-76.979934,6,0.15,139.40,7,8,21,10,5.75,4.32,26.09,25.7,69.7,?,-87,212.0,11.98,0.09,44.82488393783569
-12.133901,-76.979934,6,0.15,139.40,7,8,21,10,5.62,4.00,26.44,25.6,69.7,?,-90,167.0,11.92,0.06,45.07173705101013
-12.133894,-76.979934,6,0.26,139.40,7,8,21,10,5.39,4.31,26.35,25.6,69.7,?,-123,209.0,12.01,0.10,46.82030010223389
-12.133894,-76.979934,6,0.26,139.40,7,8,21,10,6.17,3.72,25.55,25.6,69.7,?,-123,167.0,12.02,0.06,47.05648922920227
-12.133887,-76.979934,6,0.15,139.40,7,8,21,10,5.37,3.72,27.19,25.7,69.7,?,-87,210.0,11.94,0.06,48.82099652290344
-12.133887,-76.979934,6,0.15,139.40,7,8,21,10,5.76,4.01,25.08,25.7,69.7,?,-92,166.0,12.04,0.07,49.05808782577515
-12.133880,-76.979934,6,0.37,139.40,7,8,21,11,5.36,4.39,26.60,25.7,69.7,?,-94,209.0,11.96,0.07,50.820472955703735
-12.133880,-76.979934,6,0.37,139.40,7,8,21,11,4.86,4.90,26.52,25.7,69.7,?,-88,169.0,11.96,0.09,51.050453901290894
-12.133875,-76.979934,6,0.09,139.40,7,8,21,11,6.31,4.21,26.64,25.7,69.7,?,-111,208.0,11.98,0.10,52.820844888687134
-12.133875,-76.979934,6,0.09,139.40,7,8,21,11,5.46,4.26,26.47,25.7,69.7,?,-117,168.0,11.99,0.09,53.111475229263306
-12.133875,-76.979934,6,0.09,139.40,7,8,21,11,5.88,3.83,26.75,25.7,69.6,?,-112,208.0,11.96,0.09,54.88885760307312
-12.133865,-76.979942,6,0.35,139.40,7,8,21,11,5.95,4.13,27.92,25.7,69.6,?,-111,209.0,11.96,0.06,55.84238576889038
-12.133860,-76.979942,6,0.35,140.70,7,8,21,11,5.77,4.32,28.58,25.7,69.6,?,-106,212.0,12.04,0.07,56.87433409690857
-12.133856,-76.979942,6,0.17,140.70,7,8,21,11,5.62,3.88,25.97,25.7,69.6,?,-91,210.0,11.94,0.10,57.82579517364502
-12.133856,-76.979942,6,0.17,140.70,7,8,21,11,5.96,4.27,26.67,25.7,69.6,?,-86,170.0,11.95,0.06,58.11779999732971
-12.133852,-76.979942,6,0.04,140.70,7,8,21,11,5.51,4.27,26.75,25.8,69.5,?,-90,209.0,11.95,0.12,59.818779945373535
-12.133852,-76.979942,6,0.04,140.70,7,8,21,11,5.35,4.29,27.08,25.8,69.5,?,-92,168.0,11.98,0.07,60.04247570037842
-12.133852,-76.979942,6,0.67,140.70,7,8,21,11,5.68,4.48,25.85,25.8,69.5,?,-95,212.0,12.04,0.10,61.81662392616272
-12.133852,-76.979942,6,0.67,140.70,7,8,21,11,5.34,3.99,25.68,25.8,69.5,?,-95,167.0,11.99,0.09,62.04126977920532
-12.133850,-76.979942,6,0.07,140.70,7,8,21,11,5.55,3.92,25.89,25.8,69.5,?,-101,209.0,11.96,0.07,62.72452735900879
-12.133850,-76.979942,6,0.07,140.70,7,8,21,11,5.36,4.07,26.56,25.8,69.5,?,-103,154.0,12.04,0.06,63.00886583328247
-12.133850,-76.979942,6,0.02,140.70,7,8,21,11,5.22,4.38,26.35,25.8,69.5,?,-105,215.0,11.96,0.07,63.840126752853394
-12.133851,-76.979934,6,0.02,141.20,7,8,21,11,5.90,3.93,26.68,25.8,69.5,?,-104,210.0,11.96,0.07,64.88220739364624
-12.133852,-76.979934,6,0.28,141.20,7,8,21,11,5.53,4.08,26.76,25.8,69.5,?,-104,210.0,12.01,0.09,65.83740544319153
-12.133852,-76.979934,6,0.28,141.20,7,8,21,11,5.40,4.09,25.77,25.8,69.5,?,-104,166.0,11.98,0.06,66.06284403800964
-12.133852,-76.979934,6,0.28,141.30,7,8,21,11,6.03,4.34,27.33,25.8,69.5,?,-107,211.0,12.05,0.09,66.88017225265503
-12.133853,-76.979934,6,0.22,141.30,7,8,21,11,5.93,3.69,28.13,25.8,69.5,?,-106,211.0,11.96,0.07,67.836585521698
-12.133853,-76.979934,6,0.22,141.30,7,8,21,11,5.81,3.58,27.97,25.8,69.5,?,-105,167.0,12.02,0.09,68.11778354644775
-12.133854,-76.979934,6,0.22,141.30,7,8,21,11,5.84,4.21,27.24,25.8,69.4,?,-107,209.0,11.98,0.12,68.88060593605042
-12.133856,-76.979934,6,0.19,141.30,7,8,21,11,6.05,4.45,28.05,25.9,69.4,?,-113,210.0,11.96,0.07,69.83544850349426
-12.133855,-76.979934,6,0.19,141.70,7,8,21,11,5.69,4.37,27.47,25.9,69.4,?,-115,209.0,11.99,0.09,70.88081169128418
-12.133856,-76.979934,6,0.24,141.70,7,8,21,11,5.69,3.80,26.03,25.9,69.4,?,-114,210.0,11.98,0.13,71.83662295341492
-12.133857,-76.979934,6,0.24,141.80,7,8,21,11,5.53,3.86,26.56,25.9,69.3,?,-112,210.0,12.01,0.10,72.88360047340393
-12.133858,-76.979934,6,0.15,141.80,7,8,21,11,5.03,4.21,25.87,25.9,69.3,?,-92,209.0,11.91,0.12,73.83902883529663
-12.133859,-76.979927,6,0.15,142.10,7,8,21,11,5.57,4.16,26.00,25.9,69.3,?,-69,211.0,12.02,0.09,74.88490056991577
-12.133868,-76.979927,6,3.28,142.10,7,8,21,11,5.88,4.14,25.64,25.9,69.3,?,-52,209.0,11.99,0.07,75.83925604820251
-12.133868,-76.979927,6,3.28,142.10,7,8,21,11,5.75,4.08,26.32,25.9,69.3,?,-49,167.0,11.94,0.09,76.06581783294678
-12.133870,-76.979927,6,3.28,142.60,7,8,21,11,5.37,3.82,25.69,25.9,69.3,?,-46,210.0,11.89,0.09,76.8836579322815
-12.133872,-76.979927,6,0.11,142.60,7,8,21,11,5.70,3.93,26.99,25.9,69.3,?,-59,210.0,11.96,0.12,77.83905982971191
-12.133872,-76.979927,6,0.11,142.60,7,8,21,11,5.52,3.79,27.04,25.9,69.3,?,-63,168.0,11.99,0.07,78.15563344955444
-12.133874,-76.979927,6,0.11,142.80,7,8,21,11,5.54,4.16,27.43,25.9,69.3,?,-74,206.0,11.99,0.10,78.88139486312866
-12.133875,-76.979927,6,0.87,142.80,7,8,21,11,5.49,4.29,26.41,25.9,69.2,?,-84,212.0,11.91,0.10,79.89938592910767
-12.133878,-76.979927,6,0.87,142.60,7,8,21,11,5.71,4.21,26.18,25.9,69.2,?,-83,210.0,12.04,0.12,80.88216710090637
-12.133880,-76.979919,6,0.09,142.60,7,8,21,11,5.31,4.23,27.15,26.0,69.2,?,-85,209.0,11.91,0.07,81.83252286911011
-12.133880,-76.979919,6,0.09,142.60,7,8,21,11,5.54,4.45,27.41,25.9,69.2,?,-86,169.0,11.96,0.10,82.3169195652008
-12.133877,-76.979919,6,0.17,142.60,7,8,21,11,6.42,3.63,25.73,26.0,69.2,?,-93,209.0,12.01,0.10,83.83898663520813
-12.133879,-76.979919,6,0.17,141.60,7,8,21,11,5.89,4.41,26.03,26.0,69.2,?,-113,159.0,11.92,0.06,84.9859824180603
-12.133881,-76.979919,6,0.39,141.60,7,8,21,11,5.97,4.53,27.69,26.0,69.2,?,-117,210.0,11.99,0.06,85.84995627403259
-12.133881,-76.979919,6,0.39,141.60,7,8,21,11,5.22,4.32,25.83,26.0,69.2,?,-117,167.0,11.92,0.06,86.10222911834717
-12.133884,-76.979919,6,0.39,141.00,7,8,21,11,5.99,4.03,25.39,26.0,69.2,?,-110,211.0,11.94,0.10,86.8757553100586
-12.133888,-76.979919,6,0.80,141.00,7,8,21,11,6.53,3.44,27.33,26.0,69.2,?,-104,209.0,12.02,0.07,87.83632040023804
-12.133888,-76.979919,6,0.80,140.70,7,8,21,11,5.57,3.58,25.83,26.0,69.1,?,-100,212.0,11.95,0.12,88.87760090827942
-12.133891,-76.979919,6,0.15,140.70,7,8,21,11,5.61,3.81,26.72,26.0,69.1,?,-79,214.0,11.98,0.09,89.84210181236267
-12.133891,-76.979919,6,0.15,140.70,7,8,21,11,5.66,4.19,25.86,26.0,69.1,?,-75,167.0,11.98,0.06,90.0837414264679
-12.133895,-76.979919,6,0.09,140.70,7,8,21,11,5.84,4.07,26.92,26.0,69.1,?,-97,208.0,11.91,0.09,91.84177303314209
-12.133895,-76.979919,6,0.09,140.70,7,8,21,11,6.19,3.91,26.38,26.0,69.1,?,-93,169.0,12.04,0.07,92.06701922416687
-12.133895,-76.979919,6,0.09,140.70,7,8,21,11,6.01,4.40,27.41,26.0,69.1,?,-78,165.0,11.95,0.07,93.11134171485901
-12.133903,-76.979911,6,0.30,140.70,7,8,21,11,5.59,4.02,26.53,26.0,69.0,?,-75,211.0,12.02,0.09,93.85242509841919
-12.133911,-76.979911,6,0.30,139.60,7,8,21,11,5.94,4.36,26.64,26.1,69.0,?,-83,216.0,11.91,0.07,94.8919324874878
-12.133914,-76.979911,6,0.31,139.60,7,8,21,11,5.37,3.78,26.03,26.1,69.0,?,-89,207.0,11.94,0.12,95.85334992408752
-12.133922,-76.979904,6,0.57,139.60,7,8,21,11,5.61,3.99,25.06,26.1,68.9,?,-90,211.0,12.01,0.07,97.85351324081421
-12.133930,-76.979904,6,0.20,139.60,7,8,21,11,5.47,3.98,26.18,26.1,68.9,?,-90,209.0,12.04,0.07,99.85563254356384
-12.133935,-76.979904,6,0.20,138.50,7,8,21,11,5.62,3.97,26.32,26.1,68.9,?,-92,209.0,11.94,0.07,100.89498710632324
-12.133942,-76.979896,6,0.22,138.50,7,8,21,11,5.40,4.53,26.83,26.1,68.8,?,-98,208.0,11.91,0.09,101.8584098815918
-12.133951,-76.979896,6,0.30,138.50,7,8,21,11,5.58,4.41,25.94,26.1,68.8,?,-127,210.0,11.94,0.09,103.86511707305908
-12.133958,-76.979896,6,0.37,138.50,7,8,21,11,6.20,4.43,25.32,26.1,68.8,?,-113,209.0,11.96,0.12,105.8663182258606
-12.133965,-76.979896,6,0.15,138.50,7,8,21,11,5.97,4.15,26.38,26.1,68.8,?,-111,210.0,11.94,0.06,106.81564044952393
-12.133965,-76.979896,6,0.15,138.50,7,8,21,11,5.86,3.94,25.28,26.1,68.8,?,-110,167.0,12.04,0.06,107.04506826400757
-12.133965,-76.979896,6,0.15,138.50,7,8,21,11,5.45,3.95,26.66,26.1,68.8,?,-107,209.0,12.04,0.10,107.88666987419128
-12.133975,-76.979888,6,0.15,138.50,7,8,21,11,5.64,4.08,28.52,26.2,68.8,?,-101,209.0,11.92,0.09,108.85177993774414
-12.133983,-76.979888,6,0.31,138.50,7,8,21,12,6.17,4.08,26.52,26.2,68.8,?,-112,208.0,11.99,0.07,110.8550922870636
-12.133983,-76.979888,6,0.31,138.50,7,8,21,12,5.87,4.11,27.96,26.2,68.8,?,-106,158.0,11.94,0.06,112.00829935073853
-12.133997,-76.979888,6,0.11,138.50,7,8,21,12,5.85,4.20,25.43,26.2,68.8,?,-104,211.0,11.99,0.07,112.8560643196106
-12.134003,-76.979888,6,0.13,138.50,7,8,21,12,5.39,3.94,26.26,26.2,68.7,?,-101,209.0,12.01,0.09,114.85677289962769
-12.134005,-76.979888,6,0.06,138.50,7,8,21,12,5.97,4.46,26.15,26.2,68.7,?,-120,210.0,11.96,0.07,116.85803842544556
-12.134007,-76.979888,6,0.30,138.50,7,8,21,12,5.90,4.10,26.44,26.2,68.7,?,-78,211.0,11.86,0.12,118.86453437805176
-12.134008,-76.979888,6,0.06,138.50,7,8,21,12,5.40,3.95,27.69,26.2,68.7,?,-86,209.0,12.05,0.07,119.82024502754211
-12.134008,-76.979888,6,0.06,138.50,7,8,21,12,5.58,4.18,25.50,26.2,68.7,?,-87,166.0,12.01,0.07,120.04430079460144
-12.134008,-76.979888,6,0.06,138.50,7,8,21,12,5.64,4.33,25.98,26.2,68.6,?,-69,211.0,11.99,0.06,120.90303373336792
-12.134008,-76.979888,6,0.06,1.00,7,8,21,12,5.61,3.84,26.67,26.2,68.6,?,-63,167.0,11.88,0.13,121.11382269859314
-12.134009,-76.979888,6,0.06,1.00,7,8,21,12,5.80,3.81,27.87,26.2,68.6,?,-63,210.0,11.99,0.07,121.85352301597595
-12.134010,-76.979888,6,0.20,1.00,7,8,21,12,5.46,3.91,26.56,26.3,68.6,?,-62,209.0,12.01,0.07,123.85381007194519
-12.134007,-76.979888,6,0.06,1.00,7,8,21,12,5.62,3.74,26.03,26.2,68.4,?,-71,209.0,11.89,0.07,125.85430431365967
-12.134004,-76.979888,6,0.06,138.10,7,8,21,12,5.23,4.24,27.20,26.2,68.4,?,-65,209.0,11.99,0.06,126.89523792266846
-12.134003,-76.979888,6,0.33,138.10,7,8,21,12,5.82,3.96,26.70,26.2,68.3,?,-65,211.0,11.92,0.12,127.86122417449951
-12.134004,-76.979888,6,0.11,138.10,7,8,21,12,5.75,4.03,26.21,26.2,68.3,?,-69,213.0,11.99,0.12,128.8221788406372
-12.134004,-76.979888,6,0.11,138.10,7,8,21,12,5.34,4.28,25.94,26.2,68.3,?,-69,168.0,12.07,0.06,129.0465521812439
-12.134004,-76.979888,6,0.11,138.10,7,8,21,12,5.85,3.71,26.49,26.2,68.3,?,-83,169.0,11.98,0.06,130.10231065750122
-12.134012,-76.979888,6,0.56,138.10,7,8,21,12,5.85,4.50,25.48,26.2,68.3,?,-101,211.0,11.95,0.10,130.8390610218048
-12.134011,-76.979896,6,0.56,138.50,7,8,21,12,5.61,3.65,26.64,26.3,68.3,?,-104,212.0,12.04,0.10,131.88980746269226
-12.134009,-76.979896,6,0.06,138.50,7,8,21,12,5.64,4.11,25.74,26.3,68.3,?,-119,210.0,11.91,0.12,132.8537561893463
-12.134008,-76.979896,6,0.06,138.70,7,8,21,12,5.69,4.36,25.34,26.3,68.3,?,-108,212.0,12.02,0.07,133.90019416809082
-12.134008,-76.979896,6,0.09,138.70,7,8,21,12,5.46,4.23,25.80,26.3,68.3,?,-72,210.0,11.95,0.10,134.85556530952454
-12.134002,-76.979896,6,0.02,138.70,7,8,21,12,6.53,3.88,25.48,26.3,68.2,?,-102,210.0,11.95,0.09,136.85436391830444
-12.134000,-76.979896,6,0.41,138.70,7,8,21,12,8.22,10.68,28.75,26.3,68.2,?,-108,211.0,11.89,0.10,138.85441970825195
-12.133996,-76.979896,6,0.09,138.70,7,8,21,12,5.53,4.26,26.78,26.3,68.1,?,-88,213.0,11.98,0.12,140.85305380821228
-12.133996,-76.979896,6,0.09,138.70,7,8,21,12,5.98,3.83,26.47,26.3,68.1,?,-93,144.0,11.95,0.07,142.00295066833496
-12.133996,-76.979896,6,0.43,138.70,7,8,21,12,5.73,4.09,27.15,26.3,68.1,?,-95,206.0,11.85,0.07,142.85508179664612
-12.133994,-76.979904,6,0.19,138.70,7,8,21,12,5.55,4.23,26.26,26.3,68.1,?,-58,210.0,11.96,0.10,144.85843968391418
-12.133995,-76.979896,6,0.07,138.70,7,8,21,12,5.46,3.77,26.90,26.3,68.1,?,-50,210.0,12.02,0.10,145.81998419761658
-12.133995,-76.979896,6,0.07,138.70,7,8,21,12,5.35,4.19,25.68,26.3,68.1,?,-51,166.0,11.99,0.09,146.04936170578003
-12.133995,-76.979896,6,0.07,138.70,7,8,21,12,5.33,4.01,27.77,26.3,68.1,?,-95,164.0,11.96,0.09,147.08750319480896
-12.133993,-76.979904,6,0.31,138.70,7,8,21,12,5.90,4.14,25.45,26.3,68.1,?,-120,209.0,11.94,0.12,147.81773948669434
-12.133993,-76.979904,6,0.31,138.70,7,8,21,12,5.75,3.92,26.23,26.3,68.1,?,-116,167.0,11.98,0.10,148.4743778705597
-12.133993,-76.979904,6,0.31,138.70,7,8,21,12,5.88,4.42,25.83,26.3,68.0,?,-108,210.0,12.02,0.10,149.2153730392456
-12.133991,-76.979904,6,0.33,138.70,7,8,21,12,6.32,4.50,27.45,26.3,68.0,?,-108,213.0,11.99,0.09,149.87390208244324
-12.133993,-76.979904,6,0.19,138.70,7,8,21,12,6.00,3.84,26.62,26.3,68.0,?,-89,209.0,11.98,0.10,151.88209319114685
-12.133996,-76.979904,6,0.19,139.50,7,8,21,12,5.17,3.86,25.86,26.3,68.0,?,-69,209.0,11.95,0.12,152.92138695716858
-12.133996,-76.979904,6,0.20,139.50,7,8,21,12,5.75,3.84,26.49,26.3,68.0,?,-91,213.0,12.02,0.07,154.43278312683105
-12.133996,-76.979904,6,0.20,139.50,7,8,21,12,5.19,3.83,25.74,26.3,68.0,?,-84,211.0,11.79,0.06,154.6365613937378
-12.133996,-76.979904,6,0.20,139.50,7,8,21,12,5.60,4.22,26.67,26.3,68.0,?,-79,166.0,11.82,0.12,154.80119609832764
-12.133998,-76.979904,6,0.00,139.50,7,8,21,12,5.68,4.12,26.32,26.3,68.0,?,-81,210.0,11.82,0.07,154.8430700302124
-12.133999,-76.979904,6,0.00,139.50,7,8,21,12,5.64,4.10,26.97,26.3,68.0,?,-89,209.0,12.02,0.09,155.90014266967773
-12.133998,-76.979904,6,0.15,139.50,7,8,21,12,5.80,4.28,26.96,26.3,68.0,?,-92,209.0,11.91,0.10,156.85346269607544
-12.133997,-76.979904,6,0.19,139.50,7,8,21,12,5.38,3.79,26.58,26.3,68.0,?,-87,211.0,11.92,0.10,158.8554561138153
-12.133996,-76.979904,6,0.35,139.50,7,8,21,12,5.49,4.33,25.60,26.3,67.9,?,-68,209.0,11.94,0.07,160.85601925849915
-12.133996,-76.979904,6,0.35,139.50,7,8,21,12,5.50,3.86,26.41,26.3,67.9,?,-78,146.0,11.94,0.09,162.00611209869385
-12.133992,-76.979904,6,0.50,139.50,7,8,21,12,5.58,4.35,25.63,26.3,67.9,?,-86,210.0,11.92,0.12,162.86035442352295
-12.133991,-76.979904,6,0.04,139.50,7,8,21,12,5.71,3.95,26.52,26.3,67.9,?,-92,210.0,11.94,0.09,163.82166814804077
-12.133991,-76.979904,6,0.04,139.50,7,8,21,12,5.63,4.17,26.98,26.3,67.8,?,-93,166.0,11.98,0.12,164.04919624328613
-12.133991,-76.979904,6,0.04,139.50,7,8,21,12,5.59,4.02,26.06,26.3,67.8,?,-87,165.0,11.91,0.09,165.10611534118652
-12.133983,-76.979904,6,0.19,139.50,7,8,21,12,5.51,4.14,26.98,26.3,67.8,?,-77,212.0,12.01,0.06,165.84111380577087
-12.133983,-76.979904,6,0.19,139.80,7,8,21,12,5.24,3.46,27.96,26.3,67.9,?,-106,209.0,11.92,0.12,166.88752627372742
-12.133983,-76.979904,6,0.09,139.80,7,8,21,12,5.19,4.18,26.32,26.3,67.9,?,-136,211.0,11.91,0.09,167.85339379310608
-12.133981,-76.979904,6,0.09,139.80,7,8,21,12,5.51,4.52,26.50,26.3,67.8,?,-122,210.0,12.04,0.10,168.89209294319153
-12.133980,-76.979904,6,0.48,139.80,7,8,21,13,5.36,4.23,26.18,26.3,67.8,?,-124,209.0,11.89,0.10,169.85697031021118
-12.133974,-76.979904,6,0.37,139.80,7,8,21,13,5.71,4.09,27.51,26.3,67.8,?,-119,210.0,11.96,0.06,171.86021304130554
-12.133971,-76.979904,6,0.30,139.80,7,8,21,13,6.00,4.24,26.03,26.3,67.8,?,-118,209.0,11.88,0.09,172.82056164741516
