lat,lng,sat,vel,alt,day,mth,hor,min,alx,aly,hdn,tmp,hum,vwind,rwd,sailPos,bat,panel,time
-12.133933,-76.979911,10,0.00,141.90,7,8,22,3,5.46,4.42,27.37,25.7,69.1,?,63,205.0,11.74,0.09,54.89303159713745
-12.133930,-76.979911,10,0.17,141.90,7,8,22,4,5.50,4.24,27.21,25.7,69.1,?,69,205.0,11.63,0.09,55.70397114753723
-12.133930,-76.979911,10,0.17,141.90,7,8,22,4,5.23,3.82,27.82,25.7,69.1,?,71,204.0,11.74,0.07,55.98324131965637
-12.133927,-76.979911,10,0.20,141.90,7,8,22,4,5.68,3.99,28.27,25.7,69.1,?,81,205.0,11.58,0.09,56.91715884208679
-12.133927,-76.979911,10,0.20,141.90,7,8,22,4,5.57,4.19,26.61,25.7,69.1,?,81,163.0,11.72,0.09,57.049354553222656
-12.133924,-76.979911,10,0.02,141.90,7,8,22,4,5.68,4.30,28.00,25.7,69.2,?,86,208.0,11.73,0.09,58.828906536102295
-12.133922,-76.979911,10,0.02,140.00,7,8,22,4,5.99,4.10,27.69,25.7,69.2,?,86,205.0,11.79,0.07,59.89391803741455
-12.133918,-76.979911,10,1.06,140.00,7,8,22,4,5.93,4.05,27.63,25.7,69.3,?,77,206.0,11.64,0.07,60.81603169441223
-12.133918,-76.979911,10,1.06,140.00,7,8,22,4,5.72,4.21,28.54,25.7,69.3,?,69,205.0,11.79,0.07,60.97765111923218
-12.133918,-76.979911,10,1.06,140.00,7,8,22,4,5.81,3.88,27.87,25.7,69.3,?,59,163.0,11.76,0.09,61.19263553619385
-12.133914,-76.979911,10,0.59,140.00,7,8,22,4,5.49,4.37,27.92,25.7,69.3,?,2,207.0,11.67,0.07,61.841875314712524
-12.133913,-76.979911,10,0.24,140.00,7,8,22,4,5.64,3.99,29.92,25.7,69.3,?,-86,208.0,11.77,0.09,62.80281400680542
-12.133913,-76.979911,10,0.24,140.00,7,8,22,4,5.55,4.43,27.84,25.7,69.3,?,-95,163.0,11.76,0.09,63.019214153289795
-12.133912,-76.979911,10,0.13,140.00,7,8,22,4,5.67,4.09,28.21,25.7,69.3,?,-78,206.0,11.89,0.10,64.82127237319946
-12.133910,-76.979911,9,0.13,138.90,7,8,22,4,5.43,4.56,29.18,25.7,69.3,?,-26,205.0,11.86,0.09,65.888010263443
-12.133909,-76.979911,9,0.07,138.90,7,8,22,4,6.55,3.90,27.34,25.7,69.3,?,5,204.0,11.85,0.12,66.69601440429688
-12.133909,-76.979911,9,0.07,138.90,7,8,22,4,5.70,4.37,27.74,25.7,69.3,?,14,207.0,11.85,0.07,66.96765446662903
-12.133908,-76.979911,9,0.07,138.90,7,8,22,4,5.48,4.21,27.76,25.7,69.3,?,32,206.0,11.80,0.09,67.82446908950806
-12.133907,-76.979911,9,0.07,138.70,7,8,22,4,5.23,4.10,28.50,25.7,69.4,?,47,203.0,11.76,0.07,68.88554167747498
-12.133905,-76.979911,9,0.11,138.70,7,8,22,4,5.98,4.31,28.96,25.7,69.4,?,53,206.0,11.73,0.09,69.693115234375
-12.133905,-76.979911,9,0.11,138.70,7,8,22,4,5.83,4.53,28.79,25.7,69.4,?,54,207.0,11.85,0.09,69.96970176696777
-12.133904,-76.979911,9,0.09,138.70,7,8,22,4,5.98,4.60,28.42,25.7,69.4,?,53,205.0,11.85,0.07,70.82436013221741
-12.133904,-76.979911,9,0.09,138.70,7,8,22,4,5.46,3.99,27.98,25.7,69.4,?,54,160.0,11.88,0.09,72.0794517993927
-12.133901,-76.979911,9,0.11,138.70,7,8,22,4,5.70,4.40,27.02,25.7,69.4,?,62,209.0,11.88,0.07,72.82592630386353
-12.133900,-76.979911,9,0.11,138.20,7,8,22,4,5.83,4.21,27.05,25.7,69.4,?,62,205.0,11.89,0.07,73.8865807056427
