lat,lng,sat,vel,alt,day,mth,hor,min,alx,aly,hdn,tmp,hum,vwind,rwd,sailPos,bat,panel,time
-12.133951,-76.979934,8,1.11,145.10,7,8,22,0,5.79,4.15,49.92,25.7,69.3,?,7,207.0,11.76,0.06,8.474218130111694
-12.133951,-76.979934,8,1.11,145.10,7,8,22,0,5.65,4.10,46.87,25.7,69.3,?,16,165.0,11.76,0.07,8.68906283378601
-12.133949,-76.979934,8,0.30,145.10,7,8,22,0,5.61,4.48,48.58,25.7,69.3,?,31,212.0,11.67,0.09,9.15066146850586
-12.133949,-76.979934,8,0.30,145.10,7,8,22,0,6.23,5.35,48.04,25.7,69.3,?,42,209.0,11.73,0.09,9.429616212844849
-12.133947,-76.979934,8,0.09,145.10,7,8,22,0,5.77,4.43,48.23,25.7,69.3,?,68,209.0,11.74,0.09,10.27359414100647
-12.133944,-76.979934,8,0.09,144.40,7,8,22,0,5.25,4.19,48.93,25.7,69.3,?,103,205.0,11.70,0.06,11.343193292617798
-12.133943,-76.979934,8,0.24,144.40,7,8,22,0,5.98,4.22,49.09,25.7,69.3,?,125,206.0,11.67,0.07,12.14565658569336
-12.133943,-76.979934,8,0.24,144.40,7,8,22,0,5.65,4.26,48.91,25.7,69.3,?,132,206.0,11.69,0.06,12.429794311523438
-12.133940,-76.979934,8,0.17,144.40,7,8,22,0,5.61,4.31,49.93,25.7,69.3,?,144,206.0,11.66,0.06,13.271800756454468
-12.133937,-76.979934,8,0.17,144.50,7,8,22,0,5.72,4.24,49.10,25.7,69.3,?,144,208.0,11.73,0.09,14.347724437713623
-12.133936,-76.979934,8,0.06,144.50,7,8,22,0,5.82,4.10,46.85,25.7,69.3,?,141,206.0,11.69,0.06,15.309979915618896
-12.133934,-76.979934,8,0.02,144.50,7,8,22,0,5.77,4.45,48.42,25.7,69.3,?,140,207.0,11.76,0.07,16.27445340156555
-12.133934,-76.979934,8,0.02,144.50,7,8,22,0,5.81,3.92,48.22,25.7,69.3,?,140,165.0,11.76,0.06,16.500905990600586
-12.133934,-76.979934,8,0.02,144.20,7,8,22,0,5.76,3.58,46.17,25.7,69.3,?,140,209.0,11.76,0.06,17.342912197113037
-12.133934,-76.979934,8,0.19,144.20,7,8,22,0,6.06,4.23,49.10,25.7,69.3,?,141,207.0,11.69,0.10,18.30877995491028
-12.133933,-76.979934,8,0.06,144.20,7,8,22,0,5.41,4.20,49.60,25.7,69.3,?,141,206.0,11.70,0.07,19.271491527557373
-12.133933,-76.979934,8,0.06,144.20,7,8,22,0,5.99,3.93,48.76,25.7,69.3,?,141,163.0,11.70,0.09,19.497538089752197
-12.133931,-76.979934,8,0.06,144.00,7,8,22,0,5.89,4.02,50.12,25.7,69.3,?,141,208.0,11.73,0.04,20.342662811279297
-12.133931,-76.979934,8,0.11,144.00,7,8,22,0,5.64,4.36,47.88,25.7,69.3,?,142,207.0,11.70,0.09,21.14597225189209
-12.133931,-76.979934,8,0.11,144.00,7,8,22,0,5.36,3.91,49.27,25.7,69.3,?,143,205.0,11.66,0.09,21.4277241230011
-12.133930,-76.979934,8,0.15,144.00,7,8,22,0,5.76,4.55,47.88,25.7,69.3,?,165,211.0,11.67,0.07,22.268495321273804
-12.133930,-76.979934,8,0.15,144.00,7,8,22,0,5.97,4.18,48.57,25.7,69.3,?,174,163.0,11.61,0.06,22.489166975021362
-12.133930,-76.979934,8,0.15,144.00,7,8,22,0,5.68,3.77,47.24,25.7,69.3,?,-135,163.0,11.70,0.07,23.55660367012024
-12.133929,-76.979934,8,0.04,144.00,7,8,22,0,5.87,4.05,48.24,25.7,69.3,?,-99,207.0,11.35,0.07,24.293729305267334
-12.133929,-76.979934,8,0.04,144.00,7,8,22,0,5.57,4.22,48.40,25.7,69.3,?,-76,161.0,11.63,0.06,25.563329219818115
-12.133928,-76.979934,8,0.07,144.00,7,8,22,0,5.72,4.15,48.22,25.7,69.3,?,-75,209.0,11.64,0.07,26.145354747772217
-12.133928,-76.979934,8,0.07,144.00,7,8,22,0,5.96,4.17,49.09,25.7,69.3,?,-75,207.0,11.76,0.07,26.425913333892822
-12.133928,-76.979934,8,0.24,144.00,7,8,22,0,6.03,4.21,48.92,25.7,69.4,?,-79,210.0,11.76,0.06,27.26850390434265
-12.133928,-76.979934,8,0.24,144.00,7,8,22,0,5.61,4.47,49.94,25.7,69.4,?,-81,163.0,11.61,0.07,27.502827644348145
-12.133928,-76.979934,8,0.24,144.00,7,8,22,0,5.56,4.27,47.53,25.7,69.4,?,-88,160.0,11.63,0.07,28.549938917160034
-12.133928,-76.979934,8,0.07,144.00,7,8,22,0,5.72,4.08,47.93,25.7,69.3,?,-89,207.0,11.85,0.09,29.27645230293274
-12.133928,-76.979934,8,0.07,142.70,7,8,22,0,5.63,4.42,48.92,25.7,69.3,?,-90,207.0,11.73,0.07,30.33805823326111
-12.133928,-76.979934,8,0.06,142.70,7,8,22,0,5.85,4.39,47.16,25.7,69.3,?,-90,211.0,11.77,0.09,31.145779371261597
-12.133928,-76.979934,8,0.06,142.70,7,8,22,0,5.45,3.75,47.21,25.7,69.3,?,-90,206.0,11.86,0.07,31.415794849395752
-12.133929,-76.979934,8,0.07,142.70,7,8,22,0,6.13,5.02,48.26,25.7,69.3,?,-89,209.0,11.83,0.09,32.267279624938965
-12.133929,-76.979934,8,0.07,142.70,7,8,22,0,5.72,4.44,49.77,25.7,69.3,?,-89,163.0,11.74,0.07,32.48349738121033
-12.133929,-76.979934,8,0.07,142.70,7,8,22,0,5.45,4.24,48.92,25.8,69.3,?,-89,165.0,11.85,0.12,33.54087257385254
-12.133933,-76.979934,8,0.26,142.70,7,8,22,0,5.61,4.42,47.38,25.8,69.3,?,-89,207.0,11.77,0.09,34.29437232017517
-12.133932,-76.979934,8,0.09,142.70,7,8,22,0,5.42,4.32,46.88,25.8,69.3,?,-90,205.0,11.88,0.07,35.25284552574158
-12.133932,-76.979934,8,0.09,142.70,7,8,22,0,5.95,4.12,47.73,25.8,69.3,?,-90,166.0,11.88,0.07,35.47354078292847
-12.133932,-76.979934,8,0.09,142.70,7,8,22,0,5.44,4.41,47.39,25.8,69.3,?,-90,207.0,11.92,0.09,36.33412766456604
-12.133932,-76.979934,8,0.09,142.70,7,8,22,0,5.64,4.17,48.06,25.8,69.3,?,-90,162.0,11.77,0.07,36.55035400390625
-12.133933,-76.979934,8,0.07,142.70,7,8,22,0,5.98,4.15,49.09,25.8,69.3,?,-90,206.0,11.94,0.10,37.305140018463135
-12.133933,-76.979934,8,0.09,142.70,7,8,22,0,5.26,4.33,48.24,25.8,69.3,?,-91,207.0,11.86,0.10,38.26411437988281
-12.133933,-76.979934,8,0.09,142.70,7,8,22,0,5.61,4.40,49.77,25.8,69.3,?,-91,162.0,11.89,0.07,38.48075604438782
-12.133933,-76.979934,8,0.04,142.70,7,8,22,0,5.46,4.34,47.54,25.8,69.2,?,-103,207.0,11.85,0.06,40.27254033088684
-12.133933,-76.979934,8,0.04,142.70,7,8,22,0,5.95,4.20,48.58,25.8,69.3,?,-115,163.0,11.79,0.07,41.53570055961609
-12.133934,-76.979934,8,0.04,142.70,7,8,22,0,5.21,4.32,47.87,25.8,69.3,?,-117,205.0,11.83,0.09,42.285053968429565
-12.133934,-76.979934,8,0.04,142.70,7,8,22,0,6.70,3.69,50.09,25.8,69.3,?,-114,161.0,11.86,0.09,43.546772956848145
-12.133933,-76.979934,8,0.02,142.70,7,8,22,0,5.84,3.81,47.38,25.8,69.3,?,-112,207.0,11.86,0.09,44.300849199295044
-12.133931,-76.979934,8,0.35,142.70,7,8,22,0,5.74,3.79,45.51,25.8,69.2,?,-109,205.0,11.86,0.09,45.261427879333496
-12.133931,-76.979934,8,0.35,142.70,7,8,22,0,5.50,4.28,49.09,25.8,69.2,?,-109,163.0,11.82,0.07,45.47766828536987
-12.133930,-76.979934,8,0.06,142.70,7,8,22,0,5.77,4.21,47.39,25.8,69.2,?,-109,207.0,11.85,0.09,47.27081227302551
-12.133930,-76.979934,8,0.06,142.70,7,8,22,0,5.76,4.01,45.97,25.8,69.2,?,-109,164.0,11.89,0.07,47.488624572753906
-12.133930,-76.979934,8,0.06,142.70,7,8,22,0,6.00,4.51,46.35,25.8,69.2,?,-109,163.0,11.85,0.09,48.532604932785034
-12.133929,-76.979934,8,0.24,142.70,7,8,22,0,5.61,4.22,48.40,25.8,69.2,?,-108,206.0,11.86,0.07,49.279223680496216
