lat,lng,sat,vel,alt,day,mth,hor,min,alx,aly,hdn,tmp,hum,vwind,rwd,sailPos,bat,panel,time
-12.133943,-76.979896,7,0.00,147.20,7,8,21,17,5.99,3.73,24.70,26.8,66.3,?,55,170.0,11.86,0.07,11.800224304199219
-12.133937,-76.979896,7,0.33,147.20,7,8,21,17,5.68,4.11,27.45,26.8,66.3,?,59,210.0,11.98,0.09,13.581943273544312
-12.133936,-76.979896,8,0.33,146.60,7,8,21,17,4.75,4.87,27.26,26.8,66.3,?,62,209.0,11.99,0.06,14.64927077293396
-12.133934,-76.979904,8,0.24,146.60,7,8,21,17,5.72,4.15,26.49,26.8,66.3,?,65,210.0,11.96,0.09,15.599595069885254
-12.133934,-76.979904,8,0.24,146.60,7,8,21,17,5.82,4.24,27.07,26.8,66.3,?,65,211.0,11.92,0.09,15.74203372001648
-12.133928,-76.979904,8,0.17,146.60,7,8,21,17,5.13,4.37,26.78,26.8,66.3,?,65,210.0,11.92,0.10,16.697068214416504
-12.133924,-76.979904,8,0.17,146.00,7,8,21,17,4.07,4.39,25.25,26.8,66.3,?,65,211.0,11.98,0.09,17.65318012237549
-12.133922,-76.979904,8,0.24,146.00,7,8,21,17,5.63,3.97,26.66,26.8,66.3,?,65,209.0,11.95,0.06,18.45625138282776
-12.133922,-76.979904,8,0.24,146.00,7,8,21,17,5.83,4.06,26.23,26.8,66.3,?,65,211.0,11.99,0.06,18.738794803619385
-12.133918,-76.979904,8,0.04,146.00,7,8,21,17,4.89,4.00,26.06,26.8,66.4,?,65,211.0,11.91,0.07,19.579406261444092
-12.133918,-76.979904,8,0.04,146.00,7,8,21,17,5.40,4.54,25.52,26.8,66.4,?,65,166.0,11.94,0.07,19.828875303268433
-12.133918,-76.979904,8,0.04,146.00,7,8,21,17,5.96,3.21,25.06,26.8,66.4,?,64,163.0,11.96,0.10,20.86637306213379
-12.133913,-76.979904,8,0.43,146.00,7,8,21,17,5.55,4.30,25.97,26.8,66.4,?,64,212.0,11.89,0.12,21.59198784828186
-12.133913,-76.979904,8,0.43,146.00,7,8,21,17,5.38,3.86,26.38,26.8,66.4,?,64,163.0,11.91,0.06,22.877994060516357
-12.133908,-76.979904,8,0.06,146.00,7,8,21,17,5.69,3.94,25.80,26.8,66.4,?,64,210.0,11.99,0.09,23.610562324523926
-12.133906,-76.979904,8,0.33,146.00,7,8,21,17,5.66,3.82,26.86,26.8,66.4,?,65,209.0,12.01,0.09,24.570886850357056
-12.133906,-76.979904,8,0.33,146.00,7,8,21,17,5.87,4.02,26.70,26.8,66.4,?,65,165.0,11.82,0.09,24.804841995239258
-12.133905,-76.979904,8,0.13,146.00,7,8,21,17,5.49,4.04,26.23,26.8,66.4,?,65,209.0,11.94,0.07,25.50111746788025
-12.133905,-76.979904,8,0.13,146.00,7,8,21,17,5.50,3.80,26.66,26.8,66.4,?,64,163.0,11.91,0.07,25.872236967086792
-12.133904,-76.979904,8,0.43,146.00,7,8,21,17,5.70,3.91,26.26,26.8,66.4,?,65,209.0,11.91,0.07,26.45421075820923
-12.133904,-76.979904,8,0.43,146.00,7,8,21,17,5.29,4.29,25.54,26.8,66.4,?,65,210.0,11.86,0.09,26.73664402961731
-12.133903,-76.979904,8,0.20,146.00,7,8,21,17,5.31,3.99,26.58,26.8,66.4,?,65,210.0,11.96,0.07,27.57647180557251
-12.133903,-76.979904,8,0.20,146.00,7,8,21,17,5.50,3.99,25.43,26.8,66.4,?,65,166.0,11.98,0.04,27.80192804336548
-12.133903,-76.979904,8,0.20,146.00,7,8,21,17,5.60,4.17,25.26,26.8,66.4,?,68,162.0,11.89,0.09,28.86575174331665
-12.133903,-76.979904,8,0.26,146.00,7,8,21,17,6.18,3.76,26.44,26.8,66.4,?,66,210.0,11.94,0.09,29.589425802230835
-12.133903,-76.979904,8,0.26,143.00,7,8,21,17,5.74,3.96,25.95,26.8,66.4,?,95,212.0,11.91,0.12,30.65189027786255
-12.133902,-76.979904,8,0.07,143.00,7,8,21,17,5.43,4.36,25.46,26.8,66.4,?,-133,213.0,11.95,0.07,31.614521741867065
-12.133904,-76.979904,8,0.09,143.00,7,8,21,17,5.61,3.95,25.66,26.8,66.4,?,-20,210.0,11.94,0.09,32.57713556289673
-12.133904,-76.979904,8,0.09,143.00,7,8,21,17,5.07,2.78,25.19,26.8,66.4,?,-13,165.0,11.82,0.07,32.8050274848938
-12.133905,-76.979904,8,0.09,142.90,7,8,21,17,5.65,3.87,25.77,26.7,66.4,?,-89,209.0,11.85,0.07,33.64861083030701
-12.133905,-76.979904,8,0.09,142.90,7,8,21,17,5.61,4.05,27.27,26.7,66.4,?,-162,209.0,11.98,0.09,34.45188593864441
-12.133905,-76.979904,8,0.09,142.90,7,8,21,17,5.77,4.26,27.27,26.7,66.5,?,-159,211.0,11.86,0.09,34.73614263534546
-12.133905,-76.979904,8,0.17,142.90,7,8,21,17,5.42,4.01,26.86,26.7,66.5,?,-112,210.0,11.94,0.09,35.5767924785614
-12.133905,-76.979904,8,0.17,142.90,7,8,21,17,5.50,4.13,26.99,26.7,66.5,?,-105,208.0,11.91,0.09,36.64705944061279
-12.133903,-76.979904,8,0.33,142.90,7,8,21,17,5.58,4.31,25.06,26.7,66.5,?,-137,210.0,11.91,0.06,37.46542716026306
-12.133903,-76.979904,8,0.33,142.90,7,8,21,17,5.92,4.22,26.81,26.7,66.5,?,-140,210.0,11.85,0.07,37.73451828956604
-12.133902,-76.979904,8,0.22,142.90,7,8,21,17,5.58,4.21,26.98,26.7,66.5,?,-115,209.0,11.98,0.09,38.574913024902344
-12.133902,-76.979904,8,0.22,142.90,7,8,21,17,5.31,4.14,26.29,26.7,66.5,?,-108,165.0,11.92,0.09,38.79994034767151
-12.133902,-76.979904,8,0.22,142.90,7,8,21,17,5.65,4.17,25.98,26.8,66.5,?,-111,163.0,11.96,0.09,39.85922980308533
-12.133902,-76.979904,8,0.22,142.90,7,8,21,17,5.87,4.34,26.66,26.8,66.5,?,-119,212.0,11.99,0.09,40.58088684082031
-12.133903,-76.979904,8,0.22,143.60,7,8,21,17,5.67,4.12,25.86,26.8,66.5,?,-119,209.0,11.89,0.09,41.65467071533203
-12.133905,-76.979904,8,0.76,143.60,7,8,21,17,5.85,4.12,26.84,26.8,66.5,?,-113,209.0,12.02,0.09,42.449199199676514
-12.133905,-76.979904,8,0.76,143.60,7,8,21,17,6.04,3.76,26.73,26.8,66.5,?,-108,211.0,11.96,0.07,42.75544452667236
-12.133905,-76.979896,8,0.13,143.60,7,8,21,17,5.16,4.01,28.33,26.8,66.5,?,-99,208.0,11.99,0.04,43.57393717765808
-12.133905,-76.979896,8,0.13,143.60,7,8,21,17,5.65,4.12,27.07,26.8,66.5,?,-98,165.0,11.95,0.07,43.81214475631714
-12.133905,-76.979896,8,0.13,145.00,7,8,21,17,5.71,4.18,27.39,26.8,66.5,?,-100,209.0,12.08,0.07,44.72862195968628
-12.133905,-76.979896,8,0.13,145.00,7,8,21,17,5.11,4.29,26.69,26.8,66.5,?,-102,166.0,12.02,0.09,44.94349813461304
-12.133905,-76.979896,8,0.31,145.00,7,8,21,17,5.85,3.80,25.72,26.8,66.5,?,-110,210.0,12.04,0.09,45.59439158439636
-12.133906,-76.979896,8,0.31,145.90,7,8,21,17,6.18,4.05,25.08,26.8,66.5,?,-109,211.0,11.88,0.07,46.649497747421265
-12.133906,-76.979896,8,0.07,145.90,7,8,21,17,5.92,3.82,25.52,26.8,66.5,?,-103,209.0,11.91,0.10,47.45374846458435
-12.133906,-76.979896,8,0.07,145.90,7,8,21,17,5.82,3.80,25.95,26.8,66.5,?,-104,210.0,11.92,0.10,47.753968715667725
-12.133906,-76.979896,8,0.22,145.90,7,8,21,17,5.83,4.01,29.09,26.8,66.5,?,-107,207.0,11.88,0.07,48.57704210281372
-12.133905,-76.979896,8,0.22,146.40,7,8,21,17,6.07,4.05,27.15,26.8,66.5,?,-110,208.0,11.91,0.07,49.647332191467285
-12.133905,-76.979896,8,0.80,146.40,7,8,21,17,5.14,4.64,27.49,26.8,66.4,?,-116,209.0,11.95,0.07,50.44958972930908
-12.133905,-76.979896,8,0.80,146.40,7,8,21,17,5.15,4.41,27.11,26.8,66.4,?,-117,213.0,11.96,0.09,50.94496417045593
-12.133905,-76.979896,8,0.19,146.40,7,8,21,17,6.25,3.78,27.03,26.8,66.4,?,-113,209.0,11.98,0.07,51.60405516624451
-12.133905,-76.979896,8,0.19,146.40,7,8,21,17,5.69,4.21,26.38,26.8,66.4,?,-111,166.0,11.94,0.07,51.81026482582092
-12.133905,-76.979896,8,0.19,146.40,7,8,21,17,5.74,4.27,27.09,26.8,66.4,?,-106,163.0,11.96,0.09,52.857224225997925
-12.133903,-76.979896,8,0.37,146.40,7,8,21,17,6.32,4.27,25.15,26.8,66.4,?,-118,209.0,11.99,0.12,53.582642555236816
-12.133903,-76.979896,8,0.37,146.40,7,8,21,17,5.84,4.28,26.06,26.9,66.4,?,-120,164.0,11.89,0.07,54.850449085235596
-12.133903,-76.979888,8,0.35,146.40,7,8,21,17,5.53,4.28,26.49,26.9,66.4,?,-110,209.0,11.95,0.07,55.58406043052673
-12.133901,-76.979888,8,0.35,146.70,7,8,21,17,5.51,3.40,26.21,26.9,66.4,?,-99,211.0,11.82,0.07,56.648717164993286
-12.133900,-76.979888,8,0.78,146.70,7,8,21,17,5.79,3.34,26.84,26.9,66.4,?,-99,210.0,11.89,0.09,57.58836388587952
-12.133900,-76.979888,8,0.78,146.70,7,8,21,17,5.05,4.06,26.64,26.9,66.4,?,-98,210.0,11.86,0.09,57.96950316429138
-12.133899,-76.979888,8,0.11,146.70,7,8,21,17,5.48,3.84,26.57,26.9,66.4,?,-96,209.0,11.98,0.07,58.578534841537476
-12.133899,-76.979888,8,0.11,146.70,7,8,21,17,5.82,4.56,27.01,26.9,66.4,?,-96,166.0,11.98,0.09,58.79912757873535
-12.133899,-76.979888,8,0.11,146.70,7,8,21,17,5.86,4.20,28.26,26.9,66.4,?,-84,164.0,12.01,0.07,59.83709144592285
-12.133896,-76.979888,8,0.26,146.70,7,8,21,17,5.19,4.36,26.23,26.9,66.4,?,-61,210.0,11.91,0.10,60.58360242843628
-12.133895,-76.979888,8,0.26,147.40,7,8,21,17,4.32,5.14,26.26,26.9,66.3,?,-55,209.0,11.80,0.07,61.64708971977234
-12.133894,-76.979888,8,0.13,147.40,7,8,21,17,6.28,-0.49,25.86,26.9,66.3,?,-81,212.0,11.88,0.06,62.452927589416504
-12.133894,-76.979888,8,0.13,147.40,7,8,21,17,6.68,3.04,26.18,26.9,66.3,?,-92,208.0,11.95,0.09,62.73754334449768
-12.133895,-76.979888,8,0.80,147.40,7,8,21,18,5.45,3.98,27.75,26.9,66.3,?,-117,209.0,11.98,0.12,63.82112431526184
-12.133895,-76.979888,8,0.80,147.40,7,8,21,18,5.62,4.05,26.18,26.9,66.3,?,-116,166.0,11.79,0.06,63.8424334526062
-12.133895,-76.979888,8,0.80,147.40,7,8,21,18,5.65,3.92,26.66,26.9,66.3,?,-122,163.0,11.99,0.09,64.85656976699829
-12.133896,-76.979881,8,0.67,147.40,7,8,21,18,5.73,4.04,27.75,26.9,66.3,?,-120,209.0,11.98,0.06,65.58895993232727
-12.133896,-76.979881,8,0.67,147.90,7,8,21,18,5.49,3.74,27.07,26.9,66.3,?,-112,208.0,11.96,0.09,66.64979577064514
-12.133900,-76.979881,8,0.41,147.90,7,8,21,18,5.34,3.93,27.10,26.9,66.2,?,-106,209.0,11.99,0.09,67.45228099822998
-12.133900,-76.979881,8,0.41,147.90,7,8,21,18,5.51,4.00,25.28,26.9,66.2,?,-104,211.0,12.01,0.09,67.72113490104675
-12.133903,-76.979873,8,0.22,147.90,7,8,21,18,5.66,3.92,26.47,26.9,66.2,?,-103,213.0,11.95,0.12,68.5741958618164
-12.133903,-76.979873,8,0.22,147.90,7,8,21,18,5.79,3.95,26.81,26.9,66.2,?,-104,166.0,11.91,0.07,68.99549388885498
-12.133903,-76.979873,8,0.22,147.90,7,8,21,18,5.67,4.24,26.49,26.9,66.2,?,-99,163.0,11.98,0.07,69.845139503479
-12.133905,-76.979873,8,0.15,147.90,7,8,21,18,5.69,3.95,27.31,26.9,66.2,?,-70,212.0,11.96,0.07,71.07738184928894
-12.133906,-76.979873,8,0.15,148.00,7,8,21,18,5.62,4.13,27.59,26.9,66.2,?,-82,209.0,11.85,0.09,71.97437882423401
-12.133906,-76.979873,8,0.07,148.00,7,8,21,18,5.41,4.17,27.08,26.9,66.2,?,-93,211.0,11.99,0.09,72.61558890342712
-12.133906,-76.979873,8,0.13,148.00,7,8,21,18,5.59,4.41,26.03,26.9,66.2,?,-87,212.0,11.89,0.07,73.57869720458984
-12.133906,-76.979873,8,0.13,148.00,7,8,21,18,5.45,3.90,26.71,26.9,66.2,?,-85,165.0,11.99,0.09,73.80304551124573
-12.133906,-76.979873,8,0.13,148.00,7,8,21,18,5.03,4.08,26.06,26.9,66.2,?,-91,163.0,11.95,0.06,74.85623049736023
-12.133910,-76.979873,8,0.20,148.00,7,8,21,18,6.37,2.38,26.58,26.9,66.2,?,-101,209.0,11.96,0.07,75.59092569351196
-12.133910,-76.979873,8,0.20,148.00,7,8,21,18,5.20,3.95,26.38,26.9,66.1,?,-99,162.0,11.86,0.07,76.85323691368103
-12.133914,-76.979866,8,0.65,148.00,7,8,21,18,5.28,4.19,26.55,26.9,66.1,?,-81,209.0,11.88,0.09,77.89395380020142
-12.133914,-76.979866,8,0.65,148.00,7,8,21,18,5.51,3.98,26.57,26.9,66.1,?,-61,162.0,11.86,0.07,78.85075378417969
-12.133915,-76.979866,8,0.35,148.00,7,8,21,18,5.35,4.04,26.61,26.9,66.1,?,-66,209.0,11.88,0.07,79.59480214118958
-12.133915,-76.979866,8,0.35,148.00,7,8,21,18,5.49,4.07,28.00,26.9,66.1,?,-78,164.0,11.99,0.09,80.866286277771
-12.133917,-76.979866,8,0.31,148.00,7,8,21,18,5.48,3.71,26.60,26.9,66.1,?,-78,210.0,11.92,0.09,81.6124095916748
-12.133920,-76.979866,8,0.11,148.00,7,8,21,18,9.43,3.28,26.09,26.9,66.1,?,-78,210.0,11.82,0.12,82.57217502593994
-12.133920,-76.979866,8,0.11,148.00,7,8,21,18,5.48,3.69,25.75,26.9,66.1,?,-78,164.0,11.96,0.09,82.79403066635132
-12.133920,-76.979866,8,0.11,148.00,7,8,21,18,5.74,4.19,25.66,26.9,66.1,?,-79,162.0,11.98,0.06,83.85326433181763
-12.133923,-76.979866,8,0.07,148.00,7,8,21,18,5.16,4.21,29.22,26.9,66.1,?,-79,207.0,11.80,0.09,84.60000514984131
-12.133926,-76.979866,8,0.17,148.00,7,8,21,18,5.07,4.33,27.30,26.9,66.1,?,-79,211.0,11.86,0.07,86.55272054672241
-12.133926,-76.979866,8,0.17,148.00,7,8,21,18,5.50,4.61,27.12,26.9,66.1,?,-79,209.0,11.91,0.12,86.87261247634888
-12.133927,-76.979866,8,0.35,148.00,7,8,21,18,5.55,4.21,25.86,26.9,66.1,?,-79,209.0,11.98,0.07,87.5862295627594
-12.133927,-76.979866,8,0.35,148.00,7,8,21,18,5.51,4.08,26.80,26.9,66.1,?,-79,165.0,11.88,0.09,87.80145835876465
-12.133927,-76.979866,8,0.35,148.00,7,8,21,18,5.43,3.89,27.12,26.9,66.1,?,-79,163.0,12.05,0.09,88.8403422832489
-12.133930,-76.979866,8,0.31,148.00,7,8,21,18,5.53,3.69,26.64,26.9,66.1,?,-79,210.0,12.04,0.09,89.718332529068
-12.133933,-76.979866,8,0.31,148.10,7,8,21,18,5.52,3.69,26.55,26.9,66.1,?,-79,210.0,11.88,0.09,90.64605665206909
-12.133934,-76.979866,8,0.15,148.10,7,8,21,18,5.18,4.57,26.82,26.9,66.2,?,-81,210.0,11.92,0.10,91.65149688720703
-12.133935,-76.979866,8,0.69,148.10,7,8,21,18,5.83,4.70,27.55,26.9,66.2,?,-92,209.0,11.86,0.10,92.5779960155487
-12.133935,-76.979866,8,0.69,148.10,7,8,21,18,5.29,4.24,26.96,26.9,66.2,?,-95,165.0,11.85,0.06,92.80080485343933
-12.133937,-76.979866,8,0.69,148.00,7,8,21,18,4.88,4.94,27.90,27.0,66.2,?,-104,210.0,11.88,0.07,93.71209359169006
-12.133936,-76.979866,8,0.11,148.00,7,8,21,18,5.65,3.91,26.55,27.0,66.2,?,-104,209.0,11.89,0.07,94.61619472503662
-12.133935,-76.979866,8,0.28,148.00,7,8,21,18,5.67,4.23,26.41,27.0,66.2,?,-100,210.0,11.83,0.09,95.68364787101746
-12.133935,-76.979866,8,0.28,148.00,7,8,21,18,6.38,4.70,25.89,27.0,66.2,?,-100,165.0,11.80,0.06,95.79817938804626
-12.133935,-76.979866,8,0.28,148.00,7,8,21,18,5.59,4.15,27.63,27.0,66.2,?,-98,163.0,11.85,0.09,96.84523344039917
-12.133935,-76.979866,8,0.22,148.00,7,8,21,18,5.44,4.90,26.12,27.0,66.2,?,-98,207.0,11.89,0.09,97.73161315917969
-12.133935,-76.979866,8,0.22,147.50,7,8,21,18,5.48,4.24,26.18,27.0,66.2,?,-101,209.0,11.92,0.10,98.6497094631195
-12.133935,-76.979866,8,0.19,147.50,7,8,21,18,5.50,4.13,26.58,27.0,66.2,?,-97,208.0,11.95,0.09,99.46095561981201
-12.133935,-76.979866,8,0.19,147.50,7,8,21,18,5.78,3.41,26.44,27.0,66.1,?,-97,212.0,11.98,0.09,99.73254680633545
-12.133934,-76.979866,8,0.17,147.50,7,8,21,18,5.27,3.87,28.83,27.0,66.1,?,-111,209.0,11.98,0.09,100.71726250648499
-12.133934,-76.979866,8,0.17,147.20,7,8,21,18,5.80,3.68,26.95,27.0,66.1,?,-120,208.0,11.96,0.12,101.69522786140442
-12.133934,-76.979866,8,0.35,147.20,7,8,21,18,5.39,3.85,26.00,27.0,66.1,?,-105,209.0,11.86,0.09,102.4545476436615
-12.133934,-76.979866,8,0.35,147.20,7,8,21,18,7.99,1.45,27.16,27.0,66.1,?,-98,208.0,11.88,0.06,102.73338723182678
-12.133935,-76.979866,8,0.59,147.20,7,8,21,18,4.30,6.09,24.86,27.0,66.1,?,-85,210.0,11.85,0.09,103.58037519454956
-12.133935,-76.979873,8,0.59,146.90,7,8,21,18,4.85,4.31,24.86,27.0,66.1,?,-86,211.0,11.76,0.10,104.64835786819458
-12.133935,-76.979873,8,0.20,146.90,7,8,21,18,6.06,4.35,26.71,27.0,66.0,?,-102,210.0,11.89,0.12,105.45485162734985
-12.133935,-76.979873,8,0.20,146.90,7,8,21,18,5.13,4.38,26.35,27.0,66.0,?,-100,209.0,11.88,0.12,105.73645901679993
-12.133934,-76.979873,8,1.22,146.90,7,8,21,18,5.40,3.66,25.86,27.0,66.0,?,-88,210.0,11.94,0.09,106.57891011238098
-12.133934,-76.979873,8,1.22,146.90,7,8,21,18,5.84,4.39,26.72,27.0,66.0,?,-85,165.0,11.89,0.06,106.96398544311523
-12.133934,-76.979873,8,1.22,146.90,7,8,21,18,5.76,3.69,26.44,27.0,66.0,?,-92,162.0,11.96,0.09,107.854731798172
-12.133933,-76.979873,8,0.06,146.90,7,8,21,18,5.92,4.01,26.06,27.0,66.0,?,-91,210.0,11.86,0.09,108.61743903160095
-12.133933,-76.979873,8,0.06,146.40,7,8,21,18,5.50,3.48,26.70,27.0,66.0,?,-85,214.0,11.82,0.09,109.85637664794922
-12.133934,-76.979873,8,0.26,146.40,7,8,21,18,5.97,4.09,26.72,27.0,66.0,?,-82,208.0,11.73,0.09,110.69956994056702
-12.133934,-76.979873,8,0.26,146.40,7,8,21,18,5.45,4.64,25.92,27.0,66.0,?,-82,210.0,11.79,0.07,110.73783993721008
-12.133934,-76.979873,8,0.44,146.40,7,8,21,18,5.40,4.07,26.55,27.0,65.9,?,-81,208.0,11.94,0.06,111.58210182189941
-12.133931,-76.979873,8,0.44,145.70,7,8,21,18,5.83,3.79,25.21,27.0,65.9,?,-76,210.0,11.95,0.09,112.65041470527649
-12.133931,-76.979881,8,0.09,145.70,7,8,21,18,5.61,4.07,27.51,27.0,65.9,?,-82,208.0,11.86,0.07,113.48084282875061
-12.133931,-76.979881,8,0.09,145.70,7,8,21,18,5.99,3.82,25.95,27.0,65.9,?,-86,209.0,11.91,0.10,113.74704074859619
-12.133930,-76.979881,8,0.11,145.70,7,8,21,18,5.36,3.81,25.78,27.0,65.9,?,-106,207.0,11.91,0.07,114.91933059692383
-12.133929,-76.979881,8,0.11,145.60,7,8,21,18,5.64,4.11,27.59,27.0,65.9,?,-146,210.0,11.88,0.09,116.17946267127991
-12.133930,-76.979881,8,1.02,145.60,7,8,21,18,5.63,3.88,26.09,27.0,65.9,?,-154,207.0,11.89,0.09,116.46192216873169
-12.133930,-76.979881,8,1.02,145.60,7,8,21,18,6.06,3.88,27.30,27.0,65.9,?,-160,209.0,11.91,0.06,116.75158786773682
-12.133930,-76.979881,8,1.02,145.60,7,8,21,18,5.83,4.40,27.37,27.0,65.9,?,-162,165.0,11.92,0.09,116.96058392524719
-12.133929,-76.979881,8,0.37,145.60,7,8,21,18,5.42,3.94,26.00,27.0,65.9,?,-153,207.0,11.96,0.07,117.59481525421143
-12.133928,-76.979881,8,0.37,146.10,7,8,21,18,5.35,4.07,25.72,27.0,65.8,?,-119,209.0,11.89,0.09,118.65633583068848
-12.133928,-76.979881,8,0.39,146.10,7,8,21,18,5.56,4.19,26.58,27.0,65.8,?,-102,210.0,11.92,0.09,119.4567301273346
-12.133928,-76.979881,8,0.39,146.10,7,8,21,18,5.44,4.35,26.03,27.0,65.8,?,-95,210.0,11.88,0.06,119.7396833896637
-12.133928,-76.979881,8,0.39,146.10,7,8,21,18,5.13,3.49,26.35,27.0,65.8,?,-90,169.0,11.88,0.07,119.95409345626831
-12.133926,-76.979881,8,0.33,146.10,7,8,21,18,5.50,3.47,25.92,27.0,65.8,?,-86,209.0,11.95,0.12,120.5874752998352
-12.133926,-76.979881,8,0.33,146.10,7,8,21,18,5.77,3.99,26.38,27.0,65.8,?,-89,165.0,11.88,0.07,120.81747531890869
-12.133926,-76.979881,8,0.33,146.40,7,8,21,18,5.62,3.82,27.05,27.0,65.8,?,-115,208.0,11.92,0.07,121.6461672782898
-12.133925,-76.979881,8,0.19,146.40,7,8,21,18,6.09,3.87,26.49,27.0,65.8,?,-130,209.0,11.91,0.06,122.45324158668518
-12.133925,-76.979881,8,0.19,146.40,7,8,21,18,5.96,4.36,26.77,27.0,65.8,?,-146,208.0,11.91,0.07,122.75217485427856
-12.133925,-76.979873,8,0.56,146.40,7,8,21,19,5.46,4.15,26.71,27.0,65.8,?,-130,207.0,11.88,0.07,123.57764506340027
-12.133925,-76.979873,8,0.56,146.40,7,8,21,19,5.95,4.23,27.71,27.0,65.8,?,-84,162.0,11.98,0.07,124.85177159309387
-12.133924,-76.979873,8,0.33,146.40,7,8,21,19,5.50,4.09,25.72,27.0,65.8,?,-63,210.0,11.95,0.10,125.58784770965576
-12.133923,-76.979873,8,0.33,146.00,7,8,21,19,5.73,4.18,25.14,27.0,65.8,?,-41,208.0,11.89,0.07,126.655020236969
-12.133922,-76.979873,8,0.11,146.00,7,8,21,19,5.53,3.13,26.52,27.0,65.8,?,-31,211.0,11.94,0.06,127.45607495307922
-12.133922,-76.979873,8,0.11,146.00,7,8,21,19,6.29,3.96,27.21,27.0,65.8,?,-35,210.0,11.89,0.06,127.73627781867981
-12.133922,-76.979873,8,0.26,146.00,7,8,21,19,5.66,4.35,25.72,27.0,65.8,?,-46,213.0,11.96,0.06,128.57796120643616
-12.133922,-76.979873,8,0.26,146.00,7,8,21,19,4.97,3.89,27.16,27.0,65.8,?,-47,166.0,11.96,0.09,128.81569266319275
-12.133922,-76.979873,8,0.26,145.60,7,8,21,19,5.28,3.67,26.81,27.0,65.8,?,-47,208.0,11.96,0.07,129.65171647071838
-12.133919,-76.979873,8,0.65,145.60,7,8,21,19,5.29,3.97,27.83,26.9,65.8,?,-31,208.0,11.82,0.06,130.45579409599304
-12.133919,-76.979873,8,0.65,145.60,7,8,21,19,5.84,3.98,26.21,26.9,65.8,?,-20,210.0,11.96,0.12,130.7773540019989
-12.133918,-76.979873,8,0.19,145.60,7,8,21,19,5.66,3.91,26.00,26.9,65.8,?,14,209.0,11.92,0.09,131.5759994983673
-12.133918,-76.979873,8,0.19,145.60,7,8,21,19,5.40,3.90,26.35,26.9,65.9,?,27,163.0,11.96,0.09,132.86043620109558
-12.133913,-76.979873,8,0.46,145.60,7,8,21,19,5.71,3.41,24.64,26.9,65.9,?,28,210.0,11.88,0.07,133.60403680801392
-12.133912,-76.979873,8,0.20,145.60,7,8,21,19,5.69,4.31,26.26,26.9,65.9,?,32,210.0,11.92,0.12,134.56489276885986
-12.133912,-76.979873,8,0.20,145.60,7,8,21,19,5.17,3.89,25.25,26.9,65.9,?,33,164.0,11.83,0.07,134.81344890594482
-12.133912,-76.979873,8,0.17,145.60,7,8,21,19,5.51,2.79,26.49,26.9,65.9,?,17,209.0,11.89,0.12,136.57485437393188
-12.133912,-76.979873,8,0.17,145.60,7,8,21,19,5.75,3.88,27.15,26.9,65.9,?,17,164.0,11.88,0.06,136.8017315864563
-12.133912,-76.979873,8,0.17,145.60,7,8,21,19,5.55,3.65,26.44,26.9,66.0,?,26,163.0,11.77,0.07,137.85185480117798
