lat,lng,sat,vel,alt,day,mth,hor,min,alx,aly,hdn,tmp,hum,vwind,rwd,sailPos,bat,panel,time
-12.133914,-76.979911,10,0.04,141.20,7,8,22,7,5.67,4.27,27.37,25.2,70.4,?,-46,205.0,11.67,0.07,25.587833642959595
-12.133914,-76.979911,10,0.04,141.20,7,8,22,7,5.88,4.27,28.29,25.2,70.4,?,-86,161.0,11.72,0.06,26.874600410461426
-12.133914,-76.979911,10,0.04,141.20,7,8,22,7,5.79,4.00,28.98,25.2,70.4,?,-101,205.0,11.76,0.06,27.570220947265625
-12.133914,-76.979911,10,0.04,141.20,7,8,22,7,6.02,4.20,29.38,25.2,70.4,?,-104,206.0,11.64,0.07,27.75452995300293
-12.133914,-76.979911,10,0.04,141.20,7,8,22,7,5.85,4.16,27.39,25.2,70.4,?,-108,162.0,11.60,0.07,27.985135316848755
-12.133914,-76.979911,10,0.00,141.20,7,8,22,7,5.77,4.13,28.64,25.2,70.4,?,-116,205.0,11.72,0.10,28.598347663879395
-12.133914,-76.979911,10,0.04,141.20,7,8,22,7,5.60,4.38,28.74,25.3,70.4,?,-107,208.0,11.64,0.10,29.63549780845642
-12.133914,-76.979911,10,0.04,141.20,7,8,22,7,5.22,4.42,28.69,25.3,70.4,?,-101,155.0,11.54,0.06,29.813514471054077
-12.133914,-76.979911,10,0.04,141.20,7,8,22,7,5.77,4.24,27.21,25.3,70.4,?,-81,160.0,11.70,0.09,30.88151502609253
-12.133913,-76.979911,10,0.02,141.20,7,8,22,7,5.58,4.14,27.10,25.3,70.4,?,-82,207.0,11.66,0.07,31.587871313095093
-12.133913,-76.979911,10,0.02,141.20,7,8,22,7,5.64,4.15,27.82,25.3,70.5,?,-82,160.0,11.67,0.09,33.08448648452759
-12.133913,-76.979911,10,0.02,141.20,7,8,22,7,5.41,4.33,29.00,25.3,70.4,?,-95,205.0,11.76,0.12,33.9583215713501
-12.133913,-76.979911,10,0.02,141.20,7,8,22,7,5.28,4.14,28.17,25.3,70.4,?,-96,162.0,11.64,0.04,34.04131054878235
-12.133913,-76.979911,10,0.02,141.20,7,8,22,8,5.60,4.19,26.80,25.3,70.5,?,-102,204.0,11.76,0.07,34.822487115859985
-12.133913,-76.979911,10,0.02,141.20,7,8,22,8,5.71,4.57,27.95,25.3,70.4,?,-102,154.0,11.51,0.06,34.8641722202301
-12.133913,-76.979911,10,0.02,141.20,7,8,22,8,6.04,4.26,27.76,25.3,70.4,?,-85,160.0,11.77,0.07,35.83767223358154
-12.133913,-76.979919,10,0.04,141.20,7,8,22,8,5.94,4.27,27.42,25.3,70.4,?,-68,204.0,11.67,0.07,36.609861612319946
-12.133913,-76.979919,10,0.04,141.20,7,8,22,8,6.03,4.31,27.95,25.3,70.4,?,-68,205.0,11.61,0.09,37.552809715270996
-12.133913,-76.979919,10,0.04,141.20,7,8,22,8,5.83,4.45,27.26,25.3,70.4,?,-74,155.0,11.73,0.06,37.82212948799133
-12.133913,-76.979919,10,0.04,141.20,7,8,22,8,5.68,4.13,26.84,25.3,70.4,?,-101,162.0,11.61,0.07,38.85873818397522
-12.133913,-76.979919,10,0.00,141.20,7,8,22,8,5.73,4.54,27.76,25.3,70.4,?,-103,210.0,11.64,0.09,39.694082498550415
-12.133913,-76.979919,10,0.02,141.20,7,8,22,8,6.31,4.42,30.20,25.3,70.4,?,-98,204.0,11.66,0.07,40.5575590133667
-12.133913,-76.979919,10,0.02,141.20,7,8,22,8,5.75,4.03,26.91,25.3,70.3,?,-97,162.0,11.72,0.06,40.846107721328735
-12.133913,-76.979919,10,0.02,141.20,7,8,22,8,5.38,4.31,28.11,25.4,70.3,?,-93,161.0,11.64,0.09,41.87994074821472
-12.133913,-76.979919,10,0.04,141.20,7,8,22,8,5.53,4.24,27.92,25.4,70.3,?,-96,204.0,11.73,0.07,42.614908933639526
-12.133913,-76.979919,10,0.04,141.20,7,8,22,8,5.79,4.21,28.60,25.4,70.3,?,-76,205.0,11.70,0.06,43.60117793083191
-12.133913,-76.979919,10,0.04,141.20,7,8,22,8,5.95,4.34,28.46,25.4,70.3,?,-75,167.0,11.63,0.07,43.816508293151855
-12.133913,-76.979919,10,0.04,141.20,7,8,22,8,5.66,4.50,26.61,25.4,70.3,?,-98,160.0,11.69,0.06,44.91901612281799
-12.133913,-76.979919,10,0.00,141.20,7,8,22,8,5.39,4.40,27.84,25.4,70.3,?,-84,206.0,11.72,0.09,45.59719133377075
-12.133913,-76.979919,10,0.00,138.70,7,8,22,8,5.73,4.20,26.61,25.4,70.2,?,-89,209.0,11.70,0.07,46.66929912567139
-12.133913,-76.979919,10,0.00,138.70,7,8,22,8,5.81,4.56,26.91,25.4,70.2,?,-90,161.0,11.63,0.06,47.86105465888977
-12.133913,-76.979911,10,0.07,138.70,7,8,22,8,5.49,4.37,28.03,25.4,70.2,?,-91,206.0,11.63,0.06,48.59912633895874
-12.133913,-76.979911,10,0.06,138.70,7,8,22,8,5.84,4.44,26.65,25.4,70.2,?,-96,209.0,11.70,0.06,49.74397897720337
-12.133913,-76.979911,10,0.06,138.70,7,8,22,8,5.83,4.24,26.99,25.4,70.2,?,-98,162.0,11.70,0.09,50.86591291427612
-12.133913,-76.979911,10,0.00,138.70,7,8,22,8,5.66,3.90,27.29,25.4,70.2,?,-99,206.0,11.72,0.06,51.92036008834839
-12.133913,-76.979911,10,0.00,138.50,7,8,22,8,5.54,4.11,26.77,25.4,70.2,?,-100,203.0,11.61,0.06,52.66935086250305
-12.133913,-76.979911,10,0.00,138.50,7,8,22,8,5.92,4.43,27.92,25.4,70.2,?,-102,161.0,11.70,0.06,53.86600399017334
-12.133913,-76.979911,10,0.04,138.50,7,8,22,8,5.73,4.19,26.84,25.4,70.1,?,-101,204.0,11.51,0.09,54.61462092399597
-12.133913,-76.979911,10,0.04,138.50,7,8,22,8,5.76,4.31,27.69,25.4,70.1,?,-98,165.0,11.51,0.07,55.894665479660034
-12.133913,-76.979911,10,0.13,138.50,7,8,22,8,5.92,4.28,26.65,25.4,70.1,?,-97,204.0,11.66,0.06,56.7308304309845
-12.133913,-76.979911,10,0.13,138.50,7,8,22,8,5.50,4.05,27.23,25.4,70.1,?,-96,205.0,11.57,0.07,56.8021194934845
-12.133913,-76.979911,10,0.13,138.50,7,8,22,8,5.79,4.47,26.35,25.4,70.1,?,-96,165.0,11.52,0.07,56.95638632774353
-12.133913,-76.979911,10,0.09,138.50,7,8,22,8,6.26,4.43,27.50,25.4,70.1,?,-99,206.0,11.72,0.07,57.588534355163574
-12.133913,-76.979911,10,0.09,138.50,7,8,22,8,6.16,4.29,28.04,25.4,70.0,?,-108,161.0,11.66,0.07,58.9878613948822
-12.133912,-76.979911,10,0.00,138.50,7,8,22,8,5.64,4.26,27.74,25.4,70.0,?,-107,209.0,11.69,0.09,59.60167980194092
-12.133912,-76.979911,10,0.02,138.50,7,8,22,8,5.77,3.74,27.13,25.4,70.0,?,-106,204.0,11.64,0.09,60.56351709365845
-12.133912,-76.979911,10,0.02,138.50,7,8,22,8,5.64,4.21,27.23,25.4,70.0,?,-104,164.0,11.58,0.06,60.79404544830322
-12.133912,-76.979911,9,0.02,138.30,7,8,22,8,5.61,4.28,26.35,25.4,70.0,?,-98,206.0,11.61,0.07,61.65587401390076
-12.133912,-76.979911,9,0.02,138.30,7,8,22,8,5.55,4.00,26.61,25.4,70.0,?,-94,205.0,11.63,0.12,62.968950510025024
-12.133912,-76.979911,9,0.02,138.30,7,8,22,8,5.75,4.20,27.10,25.4,70.0,?,-94,165.0,11.52,0.09,62.999276638031006
-12.133913,-76.979911,9,0.02,138.30,7,8,22,8,5.97,4.41,26.35,25.4,70.0,?,-96,209.0,11.60,0.10,63.43957710266113
-12.133913,-76.979911,9,0.02,138.30,7,8,22,8,5.81,4.28,28.42,25.4,70.0,?,-102,207.0,11.64,0.09,63.77612233161926
-12.133913,-76.979911,9,0.02,138.30,7,8,22,8,5.73,4.42,27.68,25.4,70.0,?,-107,163.0,11.66,0.07,63.95269227027893
-12.133913,-76.979911,9,0.06,138.30,7,8,22,8,5.29,4.37,27.26,25.4,70.0,?,-119,205.0,11.64,0.06,64.68761110305786
-12.133913,-76.979911,9,0.06,138.30,7,8,22,8,6.17,4.62,27.84,25.4,70.0,?,-114,166.0,11.73,0.09,66.09291315078735
-12.133913,-76.979911,9,0.04,138.30,7,8,22,8,5.96,4.66,27.21,25.4,70.0,?,-105,210.0,11.60,0.10,66.65132522583008
-12.133913,-76.979911,9,0.02,138.30,7,8,22,8,5.89,4.38,29.04,25.4,70.0,?,-89,206.0,11.63,0.07,67.55155920982361
-12.133913,-76.979911,9,0.02,138.30,7,8,22,8,6.69,4.76,27.58,25.4,70.0,?,-85,162.0,11.66,0.07,67.78881764411926
-12.133913,-76.979911,9,0.02,138.30,7,8,22,8,5.44,4.14,28.36,25.4,70.0,?,-93,161.0,11.60,0.07,68.8414523601532
-12.133913,-76.979911,9,0.02,138.30,7,8,22,8,5.80,3.97,27.13,25.4,70.0,?,-92,206.0,11.67,0.09,69.58752131462097
-12.133913,-76.979911,9,0.02,138.30,7,8,22,8,5.58,5.60,28.88,25.5,70.0,?,-90,160.0,11.67,0.06,70.87875366210938
-12.133913,-76.979911,9,0.06,138.30,7,8,22,8,0.59,5.97,28.19,25.5,70.0,?,-75,204.0,11.69,0.09,71.44408941268921
-12.133913,-76.979911,9,0.06,138.30,7,8,22,8,4.26,4.75,28.27,25.4,69.9,?,-71,207.0,11.61,0.09,71.89263868331909
-12.133913,-76.979911,9,0.06,138.30,7,8,22,8,6.32,5.24,27.96,25.4,70.0,?,-72,162.0,11.54,0.06,71.94457650184631
-12.133913,-76.979911,9,0.06,138.30,7,8,22,8,6.63,4.58,28.48,25.4,69.9,?,-93,204.0,11.61,0.07,72.668874502182
